id	sentence	english	created_at
6686	耳機的線很長，很方便使用，很實用。	The earphone cord is very long and convenient to use, very practical.	2026-06-29 21:45:12
6687	我媽媽教導我要有德行，做個好人。	My mom taught me to have good morals and be a good person.	2026-06-29 21:45:12
6688	最近我常看楚辭，很感動，很有感觸。	I've been reading Chu Ci lately and feel very moved and touched.	2026-06-29 21:45:12
6689	鼻子不舒服的時候要多喝水，保重身體。	When your nose is uncomfortable, you should drink more water and take care of your body.	2026-06-29 21:45:12
6690	她瘦了很多，但還是很開心，很自信。	She lost a lot of weight but is still very happy and confident.	2026-06-29 21:45:12
6691	小孩子的哭聲很大，很傷心，很令人心疼。	The crying voice of the child is very loud and sad, very heartbreaking.	2026-06-29 21:45:12
6692	黃色公車開往市區的路線。	The yellow bus goes to the city route.	2026-06-29 21:45:33
6693	她住在一棟有庭園的房子。	She lives in a house with a garden.	2026-06-29 21:45:33
6694	宿舍的環境很好很乾淨。	The dormitory environment is very good and clean.	2026-06-29 21:45:33
6695	究竟是誰把窗戶打破了。	Who broke the window anyway.	2026-06-29 21:45:33
6696	研究生需要做很多研發工作。	Graduate students need to do a lot of research and development work.	2026-06-29 21:45:33
6697	她的髮型很漂亮很時尚。	Her hairstyle is very beautiful and fashionable.	2026-06-29 21:45:33
6698	或許我們可以去看電影吧。	Maybe we can go see a movie.	2026-06-29 21:45:33
6699	這個短劇很好笑很有趣。	This short play is very funny and interesting.	2026-06-29 21:45:33
6700	黃先生是個很好的老師。	Mr. Huang is a very good teacher.	2026-06-29 21:45:33
6701	捨不得吃掉這塊美味的蛋糕。	Don't want to eat this delicious cake.	2026-06-29 21:45:33
6702	宿主國的人民很友善很熱情。	The people of the host country are very friendly and enthusiastic.	2026-06-29 21:45:33
6703	究竟什麼是真實的愛情。	What is true love anyway.	2026-06-29 21:45:33
6704	研發部門的工作很有挑戰性。	The research and development department's work is very challenging.	2026-06-29 21:45:33
6705	窗外的風景很美麗很悠久。	The scenery outside the window is very beautiful and lasting.	2026-06-29 21:45:33
6706	髮絲不小心被風吹亂了。	The hair was accidentally blown messy by the wind.	2026-06-29 21:45:33
6707	短暫的相遇卻很難忘記。	A brief encounter but hard to forget.	2026-06-29 21:45:33
6708	或許我們可以一起去旅行。	Maybe we can travel together.	2026-06-29 21:45:33
6709	庭園裡的花很漂亮很香。	The flowers in the garden are very beautiful and fragrant.	2026-06-29 21:45:33
6710	黃色是個很明亮的顏色。	Yellow is a very bright color.	2026-06-29 21:45:33
6711	捨不得離開這個美麗的城市。	Don't want to leave this beautiful city.	2026-06-29 21:45:33
6712	宿舍的生活很單調很無聊。	The dormitory life is very monotonous and boring.	2026-06-29 21:45:33
6713	究竟如何才能成功。	How to succeed anyway.	2026-06-29 21:45:33
6714	研發新產品需要很大的成本。	Developing new products requires a lot of cost.	2026-06-29 21:45:33
6715	窗戶被風吹得很loud。	The window was blown very loud by the wind.	2026-06-29 21:45:33
6716	髮型設計師很有創意很專業。	The hairstylist is very creative and professional.	2026-06-29 21:45:33
6717	短信的內容很簡短很直接。	The text message is very brief and direct.	2026-06-29 21:45:33
6718	或許我們可以做個約定。	Maybe we can make a promise.	2026-06-29 21:45:33
6719	庭園裡的鳥很漂亮很好聽。	The birds in the garden are very beautiful and sound good.	2026-06-29 21:45:33
6720	黃先生的教學很有耐心很詳細。	Mr. Huang's teaching is very patient and detailed.	2026-06-29 21:45:33
6721	捨不得吃完這個好吃的飯。	Don't want to finish this delicious meal.	2026-06-29 21:45:33
6722	宿主國的文化很豐富很有趣。	The culture of the host country is very rich and interesting.	2026-06-29 21:45:33
6723	究竟什麼是幸福的生活。	What is a happy life anyway.	2026-06-29 21:45:33
6724	研發新技術需要很大的努力。	Developing new technology requires a lot of effort.	2026-06-29 21:45:33
6725	窗外的景色很美麗很壯麗。	The scenery outside the window is very beautiful and magnificent.	2026-06-29 21:45:33
6726	髮絲被風吹得很凌亂。	The hair was blown very messy by the wind.	2026-06-29 21:45:33
6727	短暫的相遇卻很難忘懷。	A brief encounter but hard to forget.	2026-06-29 21:45:33
6728	或許我們可以一起努力。	Maybe we can work together.	2026-06-29 21:45:33
6729	庭園裡的花很美麗很芬芳。	The flowers in the garden are very beautiful and fragrant.	2026-06-29 21:45:33
6730	黃色是個很喜歡的顏色。	Yellow is a very favorite color.	2026-06-29 21:45:33
6731	捨不得離開這個溫暖的家。	Don't want to leave this warm home.	2026-06-29 21:45:33
6732	宿舍的生活很自由很自在。	The dormitory life is very free and easy.	2026-06-29 21:45:33
6733	究竟如何才能找到真愛。	How to find true love anyway.	2026-06-29 21:45:33
6734	研發新產品需要很大的創意。	Developing new products requires a lot of creativity.	2026-06-29 21:45:33
6735	窗戶被風吹得很大的聲音。	The window was blown very loud by the wind.	2026-06-29 21:45:33
6736	髮型設計師很有天賦很專業。	The hairstylist is very talented and professional.	2026-06-29 21:45:33
6737	短信的內容很簡單很直接。	The text message is very simple and direct.	2026-06-29 21:45:33
6738	或許我們可以做個朋友。	Maybe we can be friends.	2026-06-29 21:45:33
6739	庭園裡的鳥很美麗很自由。	The birds in the garden are very beautiful and free.	2026-06-29 21:45:33
6740	黃先生的教學很有趣很生動。	Mr. Huang's teaching is very interesting and vivid.	2026-06-29 21:45:33
6741	捨不得吃完這個好吃的蛋糕。	Don't want to finish this delicious cake.	2026-06-29 21:45:33
6742	宿主國的文化很有趣很豐富。	The culture of the host country is very interesting and rich.	2026-06-29 21:45:33
6743	究竟什麼是快樂的生活。	What is a happy life anyway.	2026-06-29 21:45:33
6744	唸書很重要，大家要認真唸書	Studying is important, everyone should study hard	2026-06-29 21:46:02
6745	我覺得那個男人很矮，不像個大人	I think that man is very short, not like a grown-up	2026-06-29 21:46:02
6746	電腦的轉換速度真快，好方便	The computer's conversion speed is very fast, very convenient	2026-06-29 21:46:02
6747	筷子是中國人的傳統餐具	Chopsticks are the traditional utensils of the Chinese	2026-06-29 21:46:02
6748	士兵們都穿著整齊的軍服	The soldiers all wear neat uniforms	2026-06-29 21:46:02
6749	這間公司的地址不容易找到	The address of this company is not easy to find	2026-06-29 21:46:02
6750	我媽媽今天做了麻婆豆腐	My mom made mapo tofu today	2026-06-29 21:46:02
6751	汽車的輛數越來越多，交通越來越堵	The number of cars is increasing, traffic is getting more congested	2026-06-29 21:46:02
6752	你嘴巴張得很大，吃東西的樣子很好笑	Your mouth is open very wide, eating looks very funny	2026-06-29 21:46:02
6753	這個地方很宜人，適合休閒	This place is very pleasant, suitable for leisure	2026-06-29 21:46:02
6754	唸書的時候要注意身體健康	When studying, pay attention to physical health	2026-06-29 21:46:02
6755	矮個子的男人走路的樣子很可愛	The short man's walking posture is very cute	2026-06-29 21:46:02
6756	轉彎的時候要小心，否則會出事故	When turning, be careful, otherwise there will be an accident	2026-06-29 21:46:02
6757	筷子拿得正確，才能夠吃得好	Hold the chopsticks correctly, can eat well	2026-06-29 21:46:02
6758	士兵們的訓練很嚴格，要求很高	The soldiers' training is very strict, with high requirements	2026-06-29 21:46:02
6759	公司的地址要寫正確，否則會送不到	The company's address must be written correctly, otherwise it will not be delivered	2026-06-29 21:46:02
6760	麻煩你幫我拿一下東西	Trouble you to help me get something	2026-06-29 21:46:02
6761	汽車的輛數太多，導致交通堵塞	Too many cars, causing traffic congestion	2026-06-29 21:46:02
6762	嘴巴張得很大，會著涼	Mouth open too wide, will catch a cold	2026-06-29 21:46:02
6763	這個地方很宜人，適合居住	This place is very pleasant, suitable for living	2026-06-29 21:46:02
6764	唸書的時候要注意時間	When studying, pay attention to time	2026-06-29 21:46:02
6765	矮個子的男人走路的樣子很快	The short man's walking posture is very fast	2026-06-29 21:46:02
6766	轉彎的時候要減速，否則會出事故	When turning, slow down, otherwise there will be an accident	2026-06-29 21:46:02
6767	筷子拿得正確，才能夠吃得快	Hold the chopsticks correctly, can eat fast	2026-06-29 21:46:02
6768	士兵們的訓練很辛苦，很累	The soldiers' training is very hard, very tiring	2026-06-29 21:46:02
6769	公司的地址要記得清楚，否則會忘記	The company's address must be remembered clearly, otherwise it will be forgotten	2026-06-29 21:46:02
6770	麻煩你幫我做一下事	Trouble you to help me do something	2026-06-29 21:46:02
6771	汽車的輛數太多，導致空氣污染	Too many cars, causing air pollution	2026-06-29 21:46:02
6772	嘴巴張得很大，會說出很大聲	Mouth open too wide, will speak very loudly	2026-06-29 21:46:02
6773	這個地方很宜人，適合旅遊	This place is very pleasant, suitable for tourism	2026-06-29 21:46:02
6774	唸書的時候要注意身體健康，否則會生病	When studying, pay attention to physical health, otherwise will get sick	2026-06-29 21:46:02
6775	矮個子的男人走路的樣子很有趣	The short man's walking posture is very interesting	2026-06-29 21:46:02
6776	轉彎的時候要小心，否則會出危險	When turning, be careful, otherwise there will be danger	2026-06-29 21:46:02
6777	筷子拿得正確，才能夠吃得好吃	Hold the chopsticks correctly, can eat deliciously	2026-06-29 21:46:02
6778	士兵們的訓練很嚴格，要求很高，否則會失敗	The soldiers' training is very strict, with high requirements, otherwise will fail	2026-06-29 21:46:02
6779	公司的地址要寫正確，否則會送不到對方	The company's address must be written correctly, otherwise it will not be delivered to the other party	2026-06-29 21:46:02
6780	麻煩你幫我拿一下東西，謝謝	Trouble you to help me get something, thank you	2026-06-29 21:46:02
6781	汽車的輛數太多，導致交通擁堵	Too many cars, causing traffic jams	2026-06-29 21:46:02
6782	嘴巴張得很大，會著涼，生病	Mouth open too wide, will catch a cold, get sick	2026-06-29 21:46:02
6783	這個地方很宜人，適合休閒，放鬆	This place is very pleasant, suitable for leisure, relaxation	2026-06-29 21:46:02
6784	唸書的時候要注意時間，否則會誤課	When studying, pay attention to time, otherwise will miss class	2026-06-29 21:46:02
6785	矮個子的男人走路的樣子很快，很敏捷	The short man's walking posture is very fast, very agile	2026-06-29 21:46:02
6786	轉彎的時候要減速，否則會出事故，危險	When turning, slow down, otherwise there will be an accident, danger	2026-06-29 21:46:02
6787	筷子拿得正確，才能夠吃得快，好吃	Hold the chopsticks correctly, can eat fast, deliciously	2026-06-29 21:46:02
6788	士兵們的訓練很辛苦，很累，很艱難	The soldiers' training is very hard, very tiring, very difficult	2026-06-29 21:46:02
6789	公司的地址要記得清楚，否則會忘記，迷路	The company's address must be remembered clearly, otherwise it will be forgotten, get lost	2026-06-29 21:46:02
6790	麻煩你幫我做一下事，謝謝	Trouble you to help me do something, thank you	2026-06-29 21:46:02
6791	汽車的輛數太多，導致空氣污染，環境惡化	Too many cars, causing air pollution, environmental deterioration	2026-06-29 21:46:02
6792	嘴巴張得很大，會說出很大聲，很響亮	Mouth open too wide, will speak very loudly, very loudly	2026-06-29 21:46:02
6793	這個地方很宜人，適合旅遊，旅遊	This place is very pleasant, suitable for tourism, travel	2026-06-29 21:46:02
6794	唸書的時候要注意身體健康，否則會生病，生病	When studying, pay attention to physical health, otherwise will get sick, get sick	2026-06-29 21:46:02
6795	矮個子的男人走路的樣子很有趣，很好笑	The short man's walking posture is very interesting, very funny	2026-06-29 21:46:02
6796	轉彎的時候要小心，否則會出危險，意外	When turning, be careful, otherwise there will be danger, accident	2026-06-29 21:46:02
6797	筷子拿得正確，才能夠吃得好吃，享受	Hold the chopsticks correctly, can eat deliciously, enjoy	2026-06-29 21:46:02
6798	士兵們的訓練很嚴格，要求很高，否則會失敗，失敗	The soldiers' training is very strict, with high requirements, otherwise will fail, fail	2026-06-29 21:46:02
